,,SW.Daily,Grade Code
Start of Interval (UTC),End of Interval (UTC),Average (mm),
08/02/2004 00:00,09/02/2004 00:00,272.91284,-1
09/02/2004 00:00,10/02/2004 00:00,276.97684,-1
10/02/2004 00:00,11/02/2004 00:00,278.1232267,-1
11/02/2004 00:00,12/02/2004 00:00,281.432,-1
12/02/2004 00:00,13/02/2004 00:00,285.496,-1
13/02/2004 00:00,14/02/2004 00:00,289.56,-1
14/02/2004 00:00,15/02/2004 00:00,288.544,-1
15/02/2004 00:00,16/02/2004 00:00,291.592,-1
16/02/2004 00:00,17/02/2004 00:00,298.704,-1
17/02/2004 00:00,18/02/2004 00:00,291.7223867,-1
18/02/2004 00:00,19/02/2004 00:00,287.7887733,-1
19/02/2004 00:00,20/02/2004 00:00,285.496,-1
20/02/2004 00:00,21/02/2004 00:00,291.592,-1
21/02/2004 00:00,22/02/2004 00:00,296.672,-1
22/02/2004 00:00,23/02/2004 00:00,297.688,-1
23/02/2004 00:00,24/02/2004 00:00,297.688,-1
24/02/2004 00:00,25/02/2004 00:00,302.6376133,-1
25/02/2004 00:00,26/02/2004 00:00,303.5232267,-1
26/02/2004 00:00,27/02/2004 00:00,298.704,-1
27/02/2004 00:00,28/02/2004 00:00,293.624,-1
28/02/2004 00:00,29/02/2004 00:00,295.656,-1
29/02/2004 00:00,01/03/2004 00:00,296.672,-1
01/03/2004 00:00,02/03/2004 00:00,300.736,-1
02/03/2004 00:00,03/03/2004 00:00,309.7496133,-1
03/03/2004 00:00,04/03/2004 00:00,317.7472267,-1
04/03/2004 00:00,05/03/2004 00:00,NaN,-2
05/03/2004 00:00,06/03/2004 00:00,NaN,-2
06/03/2004 00:00,07/03/2004 00:00,NaN,-2
07/03/2004 00:00,08/03/2004 00:00,NaN,-2
08/03/2004 00:00,09/03/2004 00:00,327.0216133,-1
09/03/2004 00:00,10/03/2004 00:00,330.9552267,-1
10/03/2004 00:00,11/03/2004 00:00,339.344,-1
11/03/2004 00:00,12/03/2004 00:00,345.44,-1
12/03/2004 00:00,13/03/2004 00:00,346.3253311,-1
13/03/2004 00:00,14/03/2004 00:00,353.3066622,-1
14/03/2004 00:00,15/03/2004 00:00,350.52,-1
15/03/2004 00:00,16/03/2004 00:00,357.7626689,-1
16/03/2004 00:00,17/03/2004 00:00,362.9733378,-1
17/03/2004 00:00,18/03/2004 00:00,374.904,-1
18/03/2004 00:00,19/03/2004 00:00,377.952,-1
19/03/2004 00:00,20/03/2004 00:00,360.5493311,-1
20/03/2004 00:00,21/03/2004 00:00,367.5306622,-1
21/03/2004 00:00,22/03/2004 00:00,379.8533311,-1
22/03/2004 00:00,23/03/2004 00:00,384.8026622,-1
23/03/2004 00:00,24/03/2004 00:00,388.112,-1
24/03/2004 00:00,25/03/2004 00:00,390.0133311,-1
25/03/2004 00:00,26/03/2004 00:00,389.8826622,-1
26/03/2004 00:00,27/03/2004 00:00,384.048,-1
27/03/2004 00:00,28/03/2004 00:00,373.888,-1
28/03/2004 00:00,29/03/2004 00:00,381.8853311,-1
29/03/2004 00:00,30/03/2004 00:00,384.8026622,-1
30/03/2004 00:00,31/03/2004 00:00,372.872,-1
31/03/2004 00:00,01/04/2004 00:00,368.6773311,-1
01/04/2004 00:00,02/04/2004 00:00,370.4479933,-1
02/04/2004 00:00,03/04/2004 00:00,376.6746622,-1
03/04/2004 00:00,04/04/2004 00:00,378.8373311,-1
04/04/2004 00:00,05/04/2004 00:00,373.6266622,-1
05/04/2004 00:00,06/04/2004 00:00,372.872,-1
06/04/2004 00:00,07/04/2004 00:00,372.872,-1
07/04/2004 00:00,08/04/2004 00:00,369.824,-1
08/04/2004 00:00,09/04/2004 00:00,371.856,-1
09/04/2004 00:00,10/04/2004 00:00,371.9866689,-1
10/04/2004 00:00,11/04/2004 00:00,371.1013378,-1
11/04/2004 00:00,12/04/2004 00:00,365.76,-1
12/04/2004 00:00,13/04/2004 00:00,358.648,-1
13/04/2004 00:00,14/04/2004 00:00,355.6,-1
14/04/2004 00:00,15/04/2004 00:00,353.568,-1
15/04/2004 00:00,16/04/2004 00:00,353.568,-1
16/04/2004 00:00,17/04/2004 00:00,353.568,-1
17/04/2004 00:00,18/04/2004 00:00,353.568,-1
18/04/2004 00:00,19/04/2004 00:00,354.4533311,-1
19/04/2004 00:00,20/04/2004 00:00,355.3386622,-1
20/04/2004 00:00,21/04/2004 00:00,351.536,-1
21/04/2004 00:00,22/04/2004 00:00,345.44,-1
22/04/2004 00:00,23/04/2004 00:00,339.344,-1
23/04/2004 00:00,24/04/2004 00:00,336.1650489,-1
24/04/2004 00:00,25/04/2004 00:00,338.0660978,-1
25/04/2004 00:00,26/04/2004 00:00,336.4269511,-1
26/04/2004 00:00,27/04/2004 00:00,335.4112333,-1
27/04/2004 00:00,28/04/2004 00:00,341.1146622,-1
28/04/2004 00:00,29/04/2004 00:00,339.344,-1
29/04/2004 00:00,30/04/2004 00:00,331.216,-1
30/04/2004 00:00,01/05/2004 00:00,317.1229511,-1
01/05/2004 00:00,02/05/2004 00:00,300.1128533,-1
02/05/2004 00:00,03/05/2004 00:00,285.7579022,-1
03/05/2004 00:00,04/05/2004 00:00,274.32,-1
04/05/2004 00:00,05/05/2004 00:00,270.256,-1
05/05/2004 00:00,06/05/2004 00:00,274.32,-1
06/05/2004 00:00,07/05/2004 00:00,270.3869511,-1
07/05/2004 00:00,08/05/2004 00:00,257.4408533,-1
08/05/2004 00:00,09/05/2004 00:00,243.2168533,-1
09/05/2004 00:00,10/05/2004 00:00,232.9259022,-1
10/05/2004 00:00,11/05/2004 00:00,227.584,-1
11/05/2004 00:00,12/05/2004 00:00,221.488,-1
12/05/2004 00:00,13/05/2004 00:00,209.296,-1
13/05/2004 00:00,14/05/2004 00:00,194.1869511,-1
14/05/2004 00:00,15/05/2004 00:00,173.1128533,-1
15/05/2004 00:00,16/05/2004 00:00,153.6779022,-1
16/05/2004 00:00,17/05/2004 00:00,134.2429511,-1
17/05/2004 00:00,18/05/2004 00:00,107.0728533,-1
18/05/2004 00:00,19/05/2004 00:00,79.64085333,-1
19/05/2004 00:00,20/05/2004 00:00,57.15790222,-1
20/05/2004 00:00,21/05/2004 00:00,46.736,-1
21/05/2004 00:00,22/05/2004 00:00,39.624,-1
22/05/2004 00:00,23/05/2004 00:00,33.528,-1
23/05/2004 00:00,24/05/2004 00:00,30.48,-1
24/05/2004 00:00,25/05/2004 00:00,23.368,-1
25/05/2004 00:00,26/05/2004 00:00,20.18904889,-1
26/05/2004 00:00,27/05/2004 00:00,17.01009778,-1
27/05/2004 00:00,28/05/2004 00:00,15.24,-1
28/05/2004 00:00,29/05/2004 00:00,13.208,-1
29/05/2004 00:00,30/05/2004 00:00,9.144,-1
30/05/2004 00:00,31/05/2004 00:00,9.144,-1
31/05/2004 00:00,01/06/2004 00:00,9.144,-1
01/06/2004 00:00,02/06/2004 00:00,9.144,-1
02/06/2004 00:00,03/06/2004 00:00,9.144,-1
03/06/2004 00:00,04/06/2004 00:00,8.128,-1
04/06/2004 00:00,05/06/2004 00:00,5.08,-1
05/06/2004 00:00,06/06/2004 00:00,2.032,-1
06/06/2004 00:00,07/06/2004 00:00,2.032,-1
07/06/2004 00:00,08/06/2004 00:00,7.112,-1
08/06/2004 00:00,09/06/2004 00:00,8.128,-1
09/06/2004 00:00,10/06/2004 00:00,6.096,-1
10/06/2004 00:00,11/06/2004 00:00,6.096,-1
11/06/2004 00:00,12/06/2004 00:00,5.08,-1
12/06/2004 00:00,13/06/2004 00:00,3.048,-1
13/06/2004 00:00,14/06/2004 00:00,3.932766667,-1
14/06/2004 00:00,15/06/2004 00:00,5.833533333,-1
15/06/2004 00:00,16/06/2004 00:00,6.096,-1
16/06/2004 00:00,17/06/2004 00:00,7.112,-1
17/06/2004 00:00,18/06/2004 00:00,9.144,-1
18/06/2004 00:00,19/06/2004 00:00,9.144,-1
19/06/2004 00:00,20/06/2004 00:00,9.144,-1
20/06/2004 00:00,21/06/2004 00:00,8.128,-1
21/06/2004 00:00,22/06/2004 00:00,6.227233333,-1
22/06/2004 00:00,23/06/2004 00:00,7.374466667,-1
23/06/2004 00:00,24/06/2004 00:00,9.144,-1
24/06/2004 00:00,25/06/2004 00:00,9.144,-1
25/06/2004 00:00,26/06/2004 00:00,8.128,-1
26/06/2004 00:00,27/06/2004 00:00,4.948766667,-1
27/06/2004 00:00,28/06/2004 00:00,2.6543,-1
28/06/2004 00:00,29/06/2004 00:00,2.785533333,-1
29/06/2004 00:00,30/06/2004 00:00,3.048,-1
30/06/2004 00:00,01/07/2004 00:00,4.064,-1
01/07/2004 00:00,02/07/2004 00:00,6.096,-1
02/07/2004 00:00,03/07/2004 00:00,6.096,-1
03/07/2004 00:00,04/07/2004 00:00,6.096,-1
04/07/2004 00:00,05/07/2004 00:00,5.08,-1
05/07/2004 00:00,06/07/2004 00:00,3.048,-1
06/07/2004 00:00,07/07/2004 00:00,3.048,-1
07/07/2004 00:00,08/07/2004 00:00,3.048,-1
08/07/2004 00:00,09/07/2004 00:00,3.048,-1
09/07/2004 00:00,10/07/2004 00:00,3.048,-1
10/07/2004 00:00,11/07/2004 00:00,3.048,-1
11/07/2004 00:00,12/07/2004 00:00,4.064,-1
12/07/2004 00:00,13/07/2004 00:00,5.08,-1
13/07/2004 00:00,14/07/2004 00:00,4.064,-1
14/07/2004 00:00,15/07/2004 00:00,8.749453333,-1
15/07/2004 00:00,16/07/2004 00:00,10.38690667,-1
16/07/2004 00:00,17/07/2004 00:00,4.064,-1
17/07/2004 00:00,18/07/2004 00:00,6.096,-1
18/07/2004 00:00,19/07/2004 00:00,6.096,-1
19/07/2004 00:00,20/07/2004 00:00,6.096,-1
20/07/2004 00:00,21/07/2004 00:00,5.08,-1
21/07/2004 00:00,22/07/2004 00:00,5.08,-1
22/07/2004 00:00,23/07/2004 00:00,9.144,-1
23/07/2004 00:00,24/07/2004 00:00,9.144,-1
24/07/2004 00:00,25/07/2004 00:00,8.128,-1
25/07/2004 00:00,26/07/2004 00:00,6.096,-1
26/07/2004 00:00,27/07/2004 00:00,7.112,-1
27/07/2004 00:00,28/07/2004 00:00,9.144,-1
28/07/2004 00:00,29/07/2004 00:00,8.128,-1
29/07/2004 00:00,30/07/2004 00:00,7.112,-1
30/07/2004 00:00,31/07/2004 00:00,9.144,-1
31/07/2004 00:00,01/08/2004 00:00,7.836351556,-1
01/08/2004 00:00,02/08/2004 00:00,5.512703111,-1
02/08/2004 00:00,03/08/2004 00:00,6.096,-1
03/08/2004 00:00,04/08/2004 00:00,5.964484444,-1
04/08/2004 00:00,05/08/2004 00:00,4.816968889,-1
05/08/2004 00:00,06/08/2004 00:00,3.048,-1
06/08/2004 00:00,07/08/2004 00:00,2.916202222,-1
07/08/2004 00:00,08/08/2004 00:00,2.784404444,-1
08/08/2004 00:00,09/08/2004 00:00,4.064,-1
09/08/2004 00:00,10/08/2004 00:00,6.096,-1
10/08/2004 00:00,11/08/2004 00:00,6.096,-1
11/08/2004 00:00,12/08/2004 00:00,7.112,-1
12/08/2004 00:00,13/08/2004 00:00,9.144,-1
13/08/2004 00:00,14/08/2004 00:00,9.144,-1
14/08/2004 00:00,15/08/2004 00:00,9.144,-1
15/08/2004 00:00,16/08/2004 00:00,8.128,-1
16/08/2004 00:00,17/08/2004 00:00,6.096,-1
17/08/2004 00:00,18/08/2004 00:00,7.112,-1
18/08/2004 00:00,19/08/2004 00:00,8.128,-1
19/08/2004 00:00,20/08/2004 00:00,6.096,-1
20/08/2004 00:00,21/08/2004 00:00,5.08,-1
21/08/2004 00:00,22/08/2004 00:00,2.032,-1
22/08/2004 00:00,23/08/2004 00:00,0,-1
23/08/2004 00:00,24/08/2004 00:00,1.016,-1
24/08/2004 00:00,25/08/2004 00:00,4.064,-1
25/08/2004 00:00,26/08/2004 00:00,6.096,-1
26/08/2004 00:00,27/08/2004 00:00,5.08,-1
27/08/2004 00:00,28/08/2004 00:00,3.048,-1
28/08/2004 00:00,29/08/2004 00:00,2.916202222,-1
29/08/2004 00:00,30/08/2004 00:00,2.784404444,-1
30/08/2004 00:00,31/08/2004 00:00,3.048,-1
31/08/2004 00:00,01/09/2004 00:00,3.048,-1
01/09/2004 00:00,02/09/2004 00:00,4.064,-1
02/09/2004 00:00,03/09/2004 00:00,5.08,-1
03/09/2004 00:00,04/09/2004 00:00,3.048,-1
04/09/2004 00:00,05/09/2004 00:00,3.048,-1
05/09/2004 00:00,06/09/2004 00:00,3.048,-1
06/09/2004 00:00,07/09/2004 00:00,2.032,-1
07/09/2004 00:00,08/09/2004 00:00,0,-1
08/09/2004 00:00,09/09/2004 00:00,0,-1
09/09/2004 00:00,10/09/2004 00:00,0,-1
10/09/2004 00:00,11/09/2004 00:00,0,-1
11/09/2004 00:00,12/09/2004 00:00,0,-1
12/09/2004 00:00,13/09/2004 00:00,0,-1
13/09/2004 00:00,14/09/2004 00:00,0,-1
14/09/2004 00:00,15/09/2004 00:00,1.016,-1
15/09/2004 00:00,16/09/2004 00:00,2.032,-1
16/09/2004 00:00,17/09/2004 00:00,0,-1
17/09/2004 00:00,18/09/2004 00:00,3.048,-1
18/09/2004 00:00,19/09/2004 00:00,8.128,-1
19/09/2004 00:00,20/09/2004 00:00,4.064,-1
20/09/2004 00:00,21/09/2004 00:00,0,-1
21/09/2004 00:00,22/09/2004 00:00,0,-1
22/09/2004 00:00,23/09/2004 00:00,0,-1
23/09/2004 00:00,24/09/2004 00:00,1.016,-1
24/09/2004 00:00,25/09/2004 00:00,3.048,-1
25/09/2004 00:00,26/09/2004 00:00,3.048,-1
26/09/2004 00:00,27/09/2004 00:00,3.048,-1
27/09/2004 00:00,28/09/2004 00:00,3.048,-1
28/09/2004 00:00,29/09/2004 00:00,2.032,-1
29/09/2004 00:00,30/09/2004 00:00,1.016,-1
30/09/2004 00:00,01/10/2004 00:00,3.048,-1
01/10/2004 00:00,02/10/2004 00:00,4.064,-1
02/10/2004 00:00,03/10/2004 00:00,5.08,-1
03/10/2004 00:00,04/10/2004 00:00,3.048,-1
04/10/2004 00:00,05/10/2004 00:00,3.048,-1
05/10/2004 00:00,06/10/2004 00:00,2.032,-1
06/10/2004 00:00,07/10/2004 00:00,0,-1
07/10/2004 00:00,08/10/2004 00:00,1.016,-1
08/10/2004 00:00,09/10/2004 00:00,3.048,-1
09/10/2004 00:00,10/10/2004 00:00,2.032,-1
10/10/2004 00:00,11/10/2004 00:00,1.016,-1
11/10/2004 00:00,12/10/2004 00:00,2.032,-1
12/10/2004 00:00,13/10/2004 00:00,1.016,-1
13/10/2004 00:00,14/10/2004 00:00,3.048,-1
14/10/2004 00:00,15/10/2004 00:00,2.032,-1
15/10/2004 00:00,16/10/2004 00:00,1.016,-1
16/10/2004 00:00,17/10/2004 00:00,2.032,-1
17/10/2004 00:00,18/10/2004 00:00,2.032,-1
18/10/2004 00:00,19/10/2004 00:00,10.16,-1
19/10/2004 00:00,20/10/2004 00:00,19.304,-1
20/10/2004 00:00,21/10/2004 00:00,20.32,-1
21/10/2004 00:00,22/10/2004 00:00,21.336,-1
22/10/2004 00:00,23/10/2004 00:00,28.448,-1
23/10/2004 00:00,24/10/2004 00:00,31.496,-1
24/10/2004 00:00,25/10/2004 00:00,34.544,-1
25/10/2004 00:00,26/10/2004 00:00,38.608,-1
26/10/2004 00:00,27/10/2004 00:00,42.672,-1
27/10/2004 00:00,28/10/2004 00:00,43.688,-1
28/10/2004 00:00,29/10/2004 00:00,46.736,-1
29/10/2004 00:00,30/10/2004 00:00,48.768,-1
30/10/2004 00:00,31/10/2004 00:00,48.768,-1
31/10/2004 00:00,01/11/2004 00:00,51.816,-1
01/11/2004 00:00,02/11/2004 00:00,57.912,-1
02/11/2004 00:00,03/11/2004 00:00,57.912,-1
03/11/2004 00:00,04/11/2004 00:00,60.96,-1
04/11/2004 00:00,05/11/2004 00:00,81.28,-1
05/11/2004 00:00,06/11/2004 00:00,109.728,-1
06/11/2004 00:00,07/11/2004 00:00,112.776,-1
07/11/2004 00:00,08/11/2004 00:00,121.0298711,-1
08/11/2004 00:00,09/11/2004 00:00,124.2037422,-1
09/11/2004 00:00,10/11/2004 00:00,121.92,-1
10/11/2004 00:00,11/11/2004 00:00,120.904,-1
11/11/2004 00:00,12/11/2004 00:00,118.872,-1
12/11/2004 00:00,13/11/2004 00:00,118.872,-1
13/11/2004 00:00,14/11/2004 00:00,122.936,-1
14/11/2004 00:00,15/11/2004 00:00,133.096,-1
15/11/2004 00:00,16/11/2004 00:00,142.1141289,-1
16/11/2004 00:00,17/11/2004 00:00,153.1642578,-1
17/11/2004 00:00,18/11/2004 00:00,159.512,-1
18/11/2004 00:00,19/11/2004 00:00,167.64,-1
19/11/2004 00:00,20/11/2004 00:00,167.64,-1
20/11/2004 00:00,21/11/2004 00:00,171.704,-1
21/11/2004 00:00,22/11/2004 00:00,179.832,-1
22/11/2004 00:00,23/11/2004 00:00,180.848,-1
23/11/2004 00:00,24/11/2004 00:00,185.928,-1
24/11/2004 00:00,25/11/2004 00:00,192.024,-1
25/11/2004 00:00,26/11/2004 00:00,193.04,-1
26/11/2004 00:00,27/11/2004 00:00,194.056,-1
27/11/2004 00:00,28/11/2004 00:00,193.04,-1
28/11/2004 00:00,29/11/2004 00:00,195.072,-1
29/11/2004 00:00,30/11/2004 00:00,195.072,-1
30/11/2004 00:00,01/12/2004 00:00,195.9621289,-1
01/12/2004 00:00,02/12/2004 00:00,198.7583867,-1
02/12/2004 00:00,03/12/2004 00:00,211.0762578,-1
03/12/2004 00:00,04/12/2004 00:00,232.664,-1
04/12/2004 00:00,05/12/2004 00:00,234.696,-1
05/12/2004 00:00,06/12/2004 00:00,234.696,-1
06/12/2004 00:00,07/12/2004 00:00,234.696,-1
07/12/2004 00:00,08/12/2004 00:00,237.744,-1
08/12/2004 00:00,09/12/2004 00:00,243.84,-1
09/12/2004 00:00,10/12/2004 00:00,250.952,-1
10/12/2004 00:00,11/12/2004 00:00,264.16,-1
11/12/2004 00:00,12/12/2004 00:00,263.144,-1
12/12/2004 00:00,13/12/2004 00:00,267.208,-1
13/12/2004 00:00,14/12/2004 00:00,270.256,-1
14/12/2004 00:00,15/12/2004 00:00,268.224,-1
15/12/2004 00:00,16/12/2004 00:00,271.272,-1
16/12/2004 00:00,17/12/2004 00:00,277.368,-1
17/12/2004 00:00,18/12/2004 00:00,279.4,-1
18/12/2004 00:00,19/12/2004 00:00,285.496,-1
19/12/2004 00:00,20/12/2004 00:00,289.56,-1
20/12/2004 00:00,21/12/2004 00:00,289.6858711,-1
21/12/2004 00:00,22/12/2004 00:00,289.8117422,-1
22/12/2004 00:00,23/12/2004 00:00,291.592,-1
23/12/2004 00:00,24/12/2004 00:00,296.672,-1
24/12/2004 00:00,25/12/2004 00:00,300.6098467,-1
25/12/2004 00:00,26/12/2004 00:00,313.6916933,-1
26/12/2004 00:00,27/12/2004 00:00,333.248,-1
27/12/2004 00:00,28/12/2004 00:00,336.296,-1
28/12/2004 00:00,29/12/2004 00:00,338.328,-1
29/12/2004 00:00,30/12/2004 00:00,338.328,-1
30/12/2004 00:00,31/12/2004 00:00,339.7143846,-1
31/12/2004 00:00,01/01/2005 00:00,NaN,-2
01/01/2005 00:00,02/01/2005 00:00,NaN,-2
02/01/2005 00:00,03/01/2005 00:00,NaN,-2
03/01/2005 00:00,04/01/2005 00:00,NaN,-2
04/01/2005 00:00,05/01/2005 00:00,NaN,-2
05/01/2005 00:00,06/01/2005 00:00,351.536,-1
06/01/2005 00:00,07/01/2005 00:00,356.616,-1
07/01/2005 00:00,08/01/2005 00:00,359.7901533,-1
08/01/2005 00:00,09/01/2005 00:00,354.8363067,-1
09/01/2005 00:00,10/01/2005 00:00,358.648,-1
10/01/2005 00:00,11/01/2005 00:00,363.728,-1
11/01/2005 00:00,12/01/2005 00:00,365.8861533,-1
12/01/2005 00:00,13/01/2005 00:00,366.0123067,-1
13/01/2005 00:00,14/01/2005 00:00,367.792,-1
14/01/2005 00:00,15/01/2005 00:00,372.872,-1
15/01/2005 00:00,16/01/2005 00:00,375.92,-1
16/01/2005 00:00,17/01/2005 00:00,382.016,-1
17/01/2005 00:00,18/01/2005 00:00,390.144,-1
18/01/2005 00:00,19/01/2005 00:00,392.176,-1
19/01/2005 00:00,20/01/2005 00:00,399.288,-1
20/01/2005 00:00,21/01/2005 00:00,408.432,-1
21/01/2005 00:00,22/01/2005 00:00,414.528,-1
22/01/2005 00:00,23/01/2005 00:00,417.576,-1
23/01/2005 00:00,24/01/2005 00:00,421.64,-1
24/01/2005 00:00,25/01/2005 00:00,NaN,-2
25/01/2005 00:00,26/01/2005 00:00,NaN,-2
26/01/2005 00:00,27/01/2005 00:00,NaN,-2
27/01/2005 00:00,28/01/2005 00:00,426.72,-1
28/01/2005 00:00,29/01/2005 00:00,426.8461533,-1
29/01/2005 00:00,30/01/2005 00:00,430.0203067,-1
30/01/2005 00:00,31/01/2005 00:00,435.7378467,-1
31/01/2005 00:00,01/02/2005 00:00,444.62954,-1
01/02/2005 00:00,02/02/2005 00:00,478.0313867,-1
02/02/2005 00:00,03/02/2005 00:00,516.5132333,-1
03/02/2005 00:00,04/02/2005 00:00,536.1956933,-1
04/02/2005 00:00,05/02/2005 00:00,542.544,-1
05/02/2005 00:00,06/02/2005 00:00,542.544,-1
06/02/2005 00:00,07/02/2005 00:00,541.528,-1
07/02/2005 00:00,08/02/2005 00:00,540.3858467,-1
08/02/2005 00:00,09/02/2005 00:00,542.2916933,-1
09/02/2005 00:00,10/02/2005 00:00,546.608,-1
10/02/2005 00:00,11/02/2005 00:00,556.768,-1
11/02/2005 00:00,12/02/2005 00:00,560.832,-1
12/02/2005 00:00,13/02/2005 00:00,560.832,-1
13/02/2005 00:00,14/02/2005 00:00,558.8,-1
14/02/2005 00:00,15/02/2005 00:00,553.8461533,-1
15/02/2005 00:00,16/02/2005 00:00,552.9563067,-1
16/02/2005 00:00,17/02/2005 00:00,556.768,-1
17/02/2005 00:00,18/02/2005 00:00,560.9581533,-1
18/02/2005 00:00,19/02/2005 00:00,560.0683067,-1
19/02/2005 00:00,20/02/2005 00:00,557.784,-1
20/02/2005 00:00,21/02/2005 00:00,556.768,-1
21/02/2005 00:00,22/02/2005 00:00,553.72,-1
22/02/2005 00:00,23/02/2005 00:00,552.704,-1
23/02/2005 00:00,24/02/2005 00:00,555.752,-1
24/02/2005 00:00,25/02/2005 00:00,556.768,-1
25/02/2005 00:00,26/02/2005 00:00,555.752,-1
26/02/2005 00:00,27/02/2005 00:00,557.784,-1
27/02/2005 00:00,28/02/2005 00:00,558.8,-1
28/02/2005 00:00,01/03/2005 00:00,560.832,-1
01/03/2005 00:00,02/03/2005 00:00,558.8,-1
02/03/2005 00:00,03/03/2005 00:00,555.752,-1
03/03/2005 00:00,04/03/2005 00:00,557.6578467,-1
04/03/2005 00:00,05/03/2005 00:00,561.5956933,-1
05/03/2005 00:00,06/03/2005 00:00,567.8178467,-1
06/03/2005 00:00,07/03/2005 00:00,562.6116933,-1
07/03/2005 00:00,08/03/2005 00:00,565.0221533,-1
08/03/2005 00:00,09/03/2005 00:00,569.2123067,-1
09/03/2005 00:00,10/03/2005 00:00,565.912,-1
10/03/2005 00:00,11/03/2005 00:00,574.1664356,-1
11/03/2005 00:00,12/03/2005 00:00,571.2448711,-1
12/03/2005 00:00,13/03/2005 00:00,574.9295644,-1
13/03/2005 00:00,14/03/2005 00:00,581.9151289,-1
14/03/2005 00:00,15/03/2005 00:00,589.28,-1
15/03/2005 00:00,16/03/2005 00:00,590.296,-1
16/03/2005 00:00,17/03/2005 00:00,590.296,-1
17/03/2005 00:00,18/03/2005 00:00,596.2655644,-1
18/03/2005 00:00,19/03/2005 00:00,606.2991289,-1
19/03/2005 00:00,20/03/2005 00:00,621.9184356,-1
20/03/2005 00:00,21/03/2005 00:00,623.0608711,-1
21/03/2005 00:00,22/03/2005 00:00,615.696,-1
22/03/2005 00:00,23/03/2005 00:00,624.84,-1
23/03/2005 00:00,24/03/2005 00:00,630.936,-1
24/03/2005 00:00,25/03/2005 00:00,632.8415644,-1
25/03/2005 00:00,26/03/2005 00:00,641.8591289,-1
26/03/2005 00:00,27/03/2005 00:00,650.24,-1
27/03/2005 00:00,28/03/2005 00:00,647.192,-1
28/03/2005 00:00,29/03/2005 00:00,644.2704356,-1
29/03/2005 00:00,30/03/2005 00:00,633.2208711,-1
30/03/2005 00:00,31/03/2005 00:00,637.032,-1
31/03/2005 00:00,01/04/2005 00:00,648.208,-1
01/04/2005 00:00,02/04/2005 00:00,649.224,-1
02/04/2005 00:00,03/04/2005 00:00,655.32,-1
03/04/2005 00:00,04/04/2005 00:00,650.24,-1
04/04/2005 00:00,05/04/2005 00:00,643.128,-1
05/04/2005 00:00,06/04/2005 00:00,654.1775644,-1
06/04/2005 00:00,07/04/2005 00:00,668.4015644,-1
07/04/2005 00:00,08/04/2005 00:00,673.8608711,-1
08/04/2005 00:00,09/04/2005 00:00,666.496,-1
09/04/2005 00:00,10/04/2005 00:00,673.4815644,-1
10/04/2005 00:00,11/04/2005 00:00,687.5791289,-1
11/04/2005 00:00,12/04/2005 00:00,681.6095644,-1
12/04/2005 00:00,13/04/2005 00:00,683.5151289,-1
13/04/2005 00:00,14/04/2005 00:00,680.72,-1
14/04/2005 00:00,15/04/2005 00:00,686.816,-1
15/04/2005 00:00,16/04/2005 00:00,697.1024356,-1
16/04/2005 00:00,17/04/2005 00:00,698.2448711,-1
17/04/2005 00:00,18/04/2005 00:00,690.88,-1
18/04/2005 00:00,19/04/2005 00:00,689.864,-1
19/04/2005 00:00,20/04/2005 00:00,691.896,-1
20/04/2005 00:00,21/04/2005 00:00,688.9744356,-1
21/04/2005 00:00,22/04/2005 00:00,684.1473067,-1
22/04/2005 00:00,23/04/2005 00:00,684.0208711,-1
23/04/2005 00:00,24/04/2005 00:00,674.7504356,-1
24/04/2005 00:00,25/04/2005 00:00,660.7793067,-1
25/04/2005 00:00,26/04/2005 00:00,647.5715889,-1
26/04/2005 00:00,27/04/2005 00:00,634.2374356,-1
27/04/2005 00:00,28/04/2005 00:00,624.84,-1
28/04/2005 00:00,29/04/2005 00:00,615.696,-1
29/04/2005 00:00,30/04/2005 00:00,608.584,-1
30/04/2005 00:00,01/05/2005 00:00,604.52,-1
01/05/2005 00:00,02/05/2005 00:00,599.44,-1
02/05/2005 00:00,03/05/2005 00:00,596.392,-1
03/05/2005 00:00,04/05/2005 00:00,590.296,-1
04/05/2005 00:00,05/05/2005 00:00,577.2147178,-1
05/05/2005 00:00,06/05/2005 00:00,565.0227178,-1
06/05/2005 00:00,07/05/2005 00:00,561.5945644,-1
07/05/2005 00:00,08/05/2005 00:00,564.896,-1
08/05/2005 00:00,09/05/2005 00:00,562.864,-1
09/05/2005 00:00,10/05/2005 00:00,547.624,-1
10/05/2005 00:00,11/05/2005 00:00,523.3667178,-1
11/05/2005 00:00,12/05/2005 00:00,494.0294356,-1
12/05/2005 00:00,13/05/2005 00:00,467.4867178,-1
13/05/2005 00:00,14/05/2005 00:00,443.3561533,-1
14/05/2005 00:00,15/05/2005 00:00,418.8454356,-1
15/05/2005 00:00,16/05/2005 00:00,395.3507178,-1
16/05/2005 00:00,17/05/2005 00:00,377.1894356,-1
17/05/2005 00:00,18/05/2005 00:00,364.8707178,-1
18/05/2005 00:00,19/05/2005 00:00,351.7894356,-1
19/05/2005 00:00,20/05/2005 00:00,336.4227178,-1
20/05/2005 00:00,21/05/2005 00:00,321.4361533,-1
21/05/2005 00:00,22/05/2005 00:00,307.2121533,-1
22/05/2005 00:00,23/05/2005 00:00,291.9721533,-1
23/05/2005 00:00,24/05/2005 00:00,269.6201533,-1
